Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Santosh Devi,IND,0,Not Given,28,,North East Delhi,0,0,F
Sushil Kumar Mishra,ABHM,0,Graduate Professional,35,,North East Delhi,0,0,M
Kirshna Tirath,INC,0,Graduate Professional,54,21146350,North West Delhi,0,1,F
Arvind Kataria,All India Bahujan Samman Party,0,Graduate,38,3205780,North West Delhi,0,0,M
Babu Lal,Ambedkar Samaj Party,0,8th Pass,46,6467000,North West Delhi,0,0,M
Dharam Singh Parcha,IND,0,Graduate,60,234158,North West Delhi,0,0,M
Dr. Milind Bharti,NELU,0,Graduate Professional,39,742653,North West Delhi,2012,0,M
Geeta,RPI(A),0,Not Given,34,1838500,North West Delhi,0,0,F
Harbans Lal,IND,0,8th Pass,46,1345258,North West Delhi,0,0,M
Hoti Lal Gandhi,BSKRP,0,5th Pass,38,37000,North West Delhi,0,0,M
Inder Singh,IND,0,10th Pass,46,455000,North West Delhi,0,0,M
Mathura Paswan,CPI(ML)(L),0,10th Pass,55,131500,North West Delhi,0,0,M
Meera Kanwariya,BJP,3,Post Graduate,59,7304016,North West Delhi,0,0,M
Narender Pal Kashyap,IND,0,10th Pass,49,2121500,North West Delhi,4650,0,M
Pappu Sagar,IJP,0,8th Pass,37,1139600,North West Delhi,0,0,M
Rakesh Hans,BSP,0,10th Pass,49,3521303,North West Delhi,70000,0,M
Ram Kumar,BPC,0,Graduate,52,2618000,North West Delhi,0,0,M
Sunil,SP,0,10th Pass,33,110000,North West Delhi,0,0,M
Ramesh Kumar,INC,0,10th Pass,53,25845997,South Delhi,329812,1,M
A.K. Gupta,SP,0,12th Pass,48,7140000,South Delhi,0,0,M
Balmukund Pandey,RJAP,0,8th Pass,46,328000,South Delhi,0,0,M
Birju Nayak,IND,0,Graduate,33,90300,South Delhi,0,0,M
Hema Mohan,RKJP,0,12th Pass,33,118500,South Delhi,0,0,F
Kanta Pingolia,IND,1,Not Given,36,14775,South Delhi,0,0,M
Kanwar Singh Tanwar,BSP,0,5th Pass,47,1549977275,South Delhi,1609123,0,M
Mohd. Usman Siddiqui,IND,0,Post Graduate,36,9993377,South Delhi,1169896,0,M
Ram Sirjan Bhagat,LPSP,0,12th Pass,45,34908,South Delhi,0,0,M
Ramesh Bidhuri,BJP,1,Graduate,47,30341155,South Delhi,0,0,M
S.F. Purushottam,LKJP,0,Not Given,58,,South Delhi,0,0,M
Santosh Tripathi,Yuva Vikas Party,0,Graduate Professional,34,12843400,South Delhi,0,0,M
Shrichand Tanwar,CPI,0,10th Pass,63,6906461,South Delhi,248680,0,M
Siya Nand Mandal,IND,0,10th Pass,43,51026,South Delhi,0,0,M
Wing Commander Surjit Singh,IND,0,Post Graduate,65,7200000,South Delhi,1271558,0,M
Mahabal Mishra,INC,0,12th Pass,54,61994338,West Delhi,989118,1,M
Bal Kishan Pal,RLP,0,Others,45,274000,West Delhi,0,0,M
Deepak Bhardwaj,BSP,1,Graduate,58,6038347375,West Delhi,14819192,0,M
Dinesh Jain,IND,0,10th Pass,63,120723000,West Delhi,3363927,0,M
Har Gobind Arora,IND,0,Graduate,37,5445000,West Delhi,250200,0,M
Krishan Kumar Sharma,BSKRP,0,8th Pass,65,2135000,West Delhi,0,0,M
Nirmala Sharma,IND,6,Others,62,3390353,West Delhi,0,0,M
Poonam Kumari Srivastava,JBP,0,Graduate Professional,51,2565025,West Delhi,0,0,F
Prof Jagdish Mukhi,BJP,1,Doctorate,66,18847280,West Delhi,17665085,0,M
Rajesh Sinha,IND,0,12th Pass,34,7515546,West Delhi,3063060,0,M
Ram Kumar Dabriwal,IND,0,12th Pass,49,2265000,West Delhi,0,0,M
Shyam Sunder Jain,SP,0,Not Given,39,13263000,West Delhi,0,0,M
Sudarshan Singh,IND,4,12th Pass,32,4609440,West Delhi,933258,0,M
Sukhmender Singh,RPI(A),0,Not Given,54,20000,West Delhi,0,0,M
Suvash Kumar Choudhary,IND,0,Graduate,35,14291460,West Delhi,0,0,M
Nityananda Pradhan,BJD,1,Post Graduate,65,26616692,Aska,1525000,0,M
Bijoy Kumar Mohapatra,RSP,0,10th Pass,56,7930000,Aska,0,0,M
Debasis Mishra,IND,0,Post Graduate,48,6840000,Aska,0,0,M
Kali Charan Nayak,IND,0,5th Pass,53,407000,Aska,0,0,M
Krishna Dalabehera,Kalinga Sena,0,Post Graduate,43,84631,Aska,0,0,M
Shanti Devi,BJP,0,10th Pass,71,3176748,Aska,0,0,F
Shyambabu Subudhi,IND,0,10th Pass,73,1550000,Aska,0,0,M
Surya Narayan Sahu,Samruddha Odisha,0,Graduate,37,211022,Aska,0,0,M
Srikanta Kumar Jena,INC,0,Graduate,58,5979551,Balasore,862820,1,M
Arun Dey,NCP,2,Graduate Professional,63,2891546,Balasore,0,0,M
Arun Jena,JMM,0,Post Graduate,47,3000,Balasore,0,0,M
Debasish Ranjan Dash,Samruddha Odisha,0,12th Pass,37,,Balasore,0,0,M
Ghasiram Mohanta,IND,0,Graduate,66,3206120,Balasore,30000,0,M
Laxmikanta Behera,IND,0,Post Graduate,51,142000,Balasore,0,0,M
Mahamegha Bahan  Aira Kharabela Swain,BJP,1,Post Graduate,55,2741000,Balasore,0,0,M
Rakesh Ranjan Patra,JHKP,0,Graduate,27,100000,Balasore,0,0,M
Sradhanjali Pradhan,BSP,2,Graduate,40,1041723,Balasore,0,0,M
Sanjay Bhoi,INC,0,Graduate,35,1700000,Bargarh,0,1,M
Dr Hamid Hussain,BJD,0,Doctorate,54,553475,Bargarh,672260,0,M
Niladri Behari Panda,KOKD,1,Graduate Professional,29,743000,Bargarh,533200,0,M
Radharani Panda,BJP,1,Graduate,48,3586540,Bargarh,7500,0,M
Sunil Kumar Agrawal,BSP,1,12th Pass,37,11884000,Bargarh,2270000,0,M
Surendra Kumar Agrawal,IND,2,8th Pass,37,18973514,Bargarh,14388000,0,M
Sidhant Mohapatra,BJD,0,Post Graduate,42,4828474,Berhampur,118884,1,M
Ali Raza,IND,0,Graduate,30,1158000,Berhampur,800000,0,M
K.Shyambabu Subudhi,IND,0,10th Pass,73,1550000,Berhampur,0,0,M
Nirakar Behera,Kalinga Sena,0,10th Pass,35,850000,Berhampur,750000,0,M
Pabitra Gamango,BSP,0,Graduate,35,4500,Berhampur,0,0,M
Sri A. Raghunath Varma,IND,0,Post Graduate,71,465527,Berhampur,60000,0,M
Sri Bharat Paik,BJP,0,Graduate Professional,50,447723,Berhampur,0,0,M
Sri Chandra Sekhar Sahu,INC,0,Graduate Professional,58,8216047,Berhampur,274913,0,M
Sri Kishore Chandra Maharana,IND,0,Doctorate,61,4173000,Berhampur,230000,0,M
Arjun Charan Sethi,BJD,0,Post Graduate,68,11061000,Bhadrak,2500000,1,M
Ananta Prasad Sethi,INC,0,Graduate,58,5813911,Bhadrak,443285,0,M
Golak Prasad Mallik,IND,0,Graduate,60,2633697,Bhadrak,300000,0,M
Nityananda Jena,BSP,0,12th Pass,29,750000,Bhadrak,0,0,M
Rath Das,BJP,1,Post Graduate,54,103000,Bhadrak,100000,0,M
Susanta Kumar Jena,IND,0,12th Pass,31,500,Bhadrak,0,0,M
Prasanna Kumar Patasani,BJD,0,Post Graduate,66,1477178,Bhubaneswar,0,1,M
Akshaya Kumar Mohanty,BSP,0,Not Given,45,,Bhubaneswar,0,0,M
Archana Nayak,BJP,0,Post Graduate,43,545000,Bhubaneswar,325000,0,F
Basanta Kumar Behera,Kalinga Sena,0,12th Pass,47,14600,Bhubaneswar,0,0,M
Bijayananda Mishra,LJP,0,Graduate Professional,51,26800,Bhubaneswar,0,0,M
Dhirendra Satapathy,IND,0,Post Graduate,67,4481000,Bhubaneswar,1800000,0,M
Jagannath Prasad Lenka,IND,0,Graduate,75,62000,Bhubaneswar,0,0,M
Nabaghan Parida,BOP,0,Graduate Professional,66,11237000,Bhubaneswar,0,0,M
Praful Kumar Sahoo,RPI(A),4,10th Pass,38,15000,Bhubaneswar,0,0,M
Pramila Behera,IND,0,Post Graduate,33,25368,Bhubaneswar,0,0,F
Santosh Mohanty,INC,0,12th Pass,58,17406799,Bhubaneswar,216000,0,M
Sasthi Prasad Sethy,IND,0,Graduate,47,282500,Bhubaneswar,0,0,M
Uma Charana Mishra,JHKP,0,Post Graduate,60,10009450,Bhubaneswar,3500,0,M
Kalikesh Narayan Singh Deo,BJD,2,Graduate,34,36148185,Bolangir,1431104,0,M
Balhansagar,BSP,0,Post Graduate,51,16935000,Bolangir,500000,0,M
Dingarkumbhar,Samruddha Odisha,0,Post Graduate,41,125000,Bolangir,0,0,M
Narasingha Mishra,INC,0,Graduate Professional,68,12430984,Bolangir,290933,0,M
Sangeeta Kumari Singdeo,BJP,3,Graduate,47,45688804,Bolangir,4925000,0,M
Bhartruhari Mahtab,BJD,0,Post Graduate,51,50793831,Cuttack,0,1,M
Anadi Sahu,BJP,0,Graduate,68,4343000,Cuttack,300000,0,M
Debananda Singh,IND,0,10th Pass,33,,Cuttack,0,0,M
Gopal Chandra Kar,BSP,1,Graduate Professional,63,17371963,Cuttack,0,0,M
Kapila Charan Mall,BOP,0,Graduate,72,5276200,Cuttack,150000,0,M
Pradip Routray,Kalinga Sena,0,10th Pass,40,67300,Cuttack,0,0,M
Tathagata Satpathy,BJD,13,12th Pass,53,5515930,Dhenkanal,0,0,M
Chandra Sekhar Tripathy,INC,1,Graduate Professional,60,3166234,Dhenkanal,0,0,M
Krishna Chandra Sahoo,BSP,0,Graduate,48,1247981,Dhenkanal,0,0,M
Priyabrata Garnaik,Kalinga Sena,0,Graduate,28,55000,Dhenkanal,152500,0,M
Rudranarayan Pany,BJP,1,Graduate,50,751003,Dhenkanal,0,0,M
Bibhu Prasad Tarai,CPI,0,Post Graduate,42,4460251,Jagatsinghpur,43000,1,M
Akshaya Kumar Sethi,Samruddha Odisha,0,10th Pass,25,190000,Jagatsinghpur,0,0,M
Bibhuti Bhusan Majhi,BSP,0,Post Graduate,37,,Jagatsinghpur,0,0,M
Rabindra Kumar Sethy,INC,3,Doctorate,54,14810000,Jagatsinghpur,694000,0,M
Mohan Jena,BJD,0,Post Graduate,52,3046404,Jajpur,0,1,M
Ajit Kumar Jena,Samruddha Odisha,0,Post Graduate,42,751091,Jajpur,0,0,M
Amiya Kanta Mallik,INC,0,5th Pass,50,11740000,Jajpur,1980000,0,M
Babuli Mallik,OMM,0,10th Pass,36,50000,Jajpur,0,0,M
Bhimsen Behera,JHKP,0,Graduate Professional,44,441000,Jajpur,0,0,M
Kalandi Mallik,IND,0,12th Pass,28,85000,Jajpur,6000,0,M
Parameswar Sethi,BJP,1,Graduate Professional,40,3791372,Jajpur,1300000,0,M
Udaya Nath Jena,IND,0,Not Given,29,10000,Jajpur,14000,0,M
Bhakta Charan Das,INC,4,Graduate Professional,52,5582100,Kalahandi,2061217,0,M
Balaram Hota,CPI(ML)(L),0,12th Pass,33,327000,Kalahandi,0,0,M
Bikram Keshari Deo,BJP,1,Graduate,57,52792000,Kalahandi,0,0,M
Dambarudhara Sunani,IND,0,Graduate,34,408300,Kalahandi,320000,0,M
Maheswar Bhoi,IND,0,8th Pass,36,363000,Kalahandi,0,0,M
Nakula Majhi,BSP,1,10th Pass,66,100000,Kalahandi,7963,0,M
Parameswar Kand,SP,0,Literate,47,105000,Kalahandi,0,0,M
Rudra Madhab Ray,BJD,0,Graduate,71,4387647,Kandhamal,566588,1,M
Ajit Kumar Nayak,IND,0,Graduate,26,35500,Kandhamal,0,0,M
Ashok Sahu,BJP,0,Post Graduate,57,5526058,Kandhamal,0,0,M
Deenabandhu Naik,IND,0,Post Graduate,44,482613,Kandhamal,0,0,M
Ghorabana Behera,IND,0,Post Graduate,42,180000,Kandhamal,15000,0,M
Kamala Kanta Pandey,IND,2,Graduate,64,10035117,Kandhamal,0,0,M
Nakul Nayak,SP,3,Graduate,46,13484076,Kandhamal,2500000,0,M
Paula Baliarsing,BSP,0,5th Pass,52,2275000,Kandhamal,0,0,M
Baijayant Panda,BJD,0,Graduate Professional,45,161100792,Kendrapara,451767,1,M
Jnandev Beura,BJP,2,Graduate Professional,44,2392502,Kendrapara,0,0,M
Lenin Lenka,BSP,0,Graduate,46,928000,Kendrapara,0,0,M
Pratap Chandra Gena,Samruddha Odisha,0,Post Graduate,60,2151235,Kendrapara,0,0,M
Pravakar Nayak,Kalinga Sena,0,Post Graduate,48,,Kendrapara,0,0,M
Rama Krushna Dash,CPI(ML)(L),0,Not Given,44,1970632,Kendrapara,0,0,M
Ranjib Biswal,INC,2,Graduate,38,14071011,Kendrapara,700000,0,M
Yashbanta Narayan Singh Laguri,BJD,6,Graduate,38,575000,Keonjhar,15000000,0,M
Ananta Nayak,BJP,0,12th Pass,39,1536306,Keonjhar,628045,0,M
Chitta Ranjan Munda,IND,0,Graduate,37,12370000,Keonjhar,136000,0,M
Dhanurjaya Sidu,INC,1,12th Pass,43,59879250,Keonjhar,0,0,M
Dr. Fakir Mohan Naik,IND,0,Graduate Professional,34,2768000,Keonjhar,0,0,M
Dr. Sudarshan Lohar,BSP,0,10th Pass,59,3077116,Keonjhar,0,0,M
Lachhaman Majhi,JMM,0,Graduate,42,10000,Keonjhar,0,0,M
Jayaram Pangi,BJD,0,10th Pass,53,6182372,Koraput,0,1,M
Kumudini Disari,Samruddha Odisha,0,10th Pass,34,310000,Koraput,0,0,F
Meghanada Sabar,CPI(ML)(L),0,12th Pass,40,60000,Koraput,0,0,M
Papanna Mutika,BSP,0,Graduate Professional,65,12270000,Koraput,800000,0,M
Laxman Tudu,BJD,0,Graduate,47,173000,Mayurbhanj,38986,1,M
Devi Prasanna Besra,IND,0,Graduate,61,3305475,Mayurbhanj,0,0,M
Droupadi Murmu,BJP,0,Graduate,51,945000,Mayurbhanj,465000,0,F
Gamha Singh,BSP,0,Graduate,57,6246814,Mayurbhanj,1000000,0,M
Laxman Majhi,INC,0,Graduate Professional,62,1873000,Mayurbhanj,70000,0,M
Laxmiswar Tamudia,SP,0,Post Graduate,68,2570000,Mayurbhanj,0,0,M
Narendra Hansda,IND,0,10th Pass,26,32000,Mayurbhanj,0,0,M
Rameswar Majhi,IND,0,10th Pass,29,555000,Mayurbhanj,0,0,M
Sudam Marndi,JMM,5,12th Pass,43,5856359,Mayurbhanj,1439091,0,M
Sundar Mohan Majhi,JDP,0,10th Pass,65,292800,Mayurbhanj,0,0,M
Pradeep Kumar Majhi,INC,0,Graduate,33,850000,Nabarangpur,345830,1,M
Chandradhwaja Majhi,BSP,0,Graduate,49,384000,Nabarangpur,0,0,M
Domburu Majhi,BJD,0,Graduate Professional,68,16455000,Nabarangpur,54575,0,M
Parsuram Majhi,BJP,0,Graduate,49,2506600,Nabarangpur,25000,0,M
Pinaki Misra,BJD,0,Graduate,49,296900000,Puri,0,1,M
Braja Kishore Tripathy,BJP,0,Post Graduate,62,7475864,Puri,0,0,M
Debendra Nath Mansingh,INC,1,Graduate Professional,59,5607014,Puri,341000,0,M
Jitendra Kumar Sahoo,BSP,0,Graduate,35,156000,Puri,0,0,M
Kshitish Biswal,CPI(ML)(L),0,12th Pass,80,962100,Puri,0,0,M
Prabhat Kumar Badapanda,IND,0,12th Pass,42,25000,Puri,0,0,M
Sabyasachi Mohapatra,Kalinga Sena,0,Graduate Professional,35,527000,Puri,0,0,M
Amarnath Pradhan,INC,0,Graduate,51,4325000,Sambalpur,466494,1,M
Ashok Kumar Naik,KOKD,0,Graduate,53,2478000,Sambalpur,220000,0,M
Bijaya Kumar Mahananda,RPI,0,12th Pass,35,293500,Sambalpur,0,0,M
Gobind Ram Agrawal,BSP,0,Graduate Professional,59,700000,Sambalpur,301500,0,M
Md. Ali Hussain,IND,0,12th Pass,37,85000,Sambalpur,299570,0,M
Rohit Pujari,BJD,0,Graduate Professional,35,6860486,Sambalpur,0,0,M
Surendra Lath,BJP,0,Graduate,59,6666413,Sambalpur,0,0,M
Hemanand Biswal,INC,0,12th Pass,67,3965226,Sundargarh,0,1,M
Daleswar Majhi,IND,0,10th Pass,58,1580000,Sundargarh,0,0,M
Jerum Dungdung,BSP,0,Graduate,39,,Sundargarh,0,0,M
Jual Oram,BJP,1,12th Pass,48,17011470,Sundargarh,0,0,M
Livnus Kindo,JMM,0,Post Graduate,64,2795000,Sundargarh,480000,0,M
Mansid Ekka,IND,2,12th Pass,63,3049000,Sundargarh,0,0,M
Rama Chandra Ekka,JDP,0,Others,61,576500,Sundargarh,0,0,M
Sagar Singh Mankee,KOKD,0,Graduate,60,2031000,Sundargarh,0,0,M
Salomi Minz,CPM,0,Graduate,48,6054532,Sundargarh,0,0,F
Narayanasamy,INC,0,Post Graduate,61,35979157,Pondicherry,2171758,1,M
Dr. R. Narayanan,IND,0,Doctorate,59,1080000,Pondicherry,0,0,M
G. Subramaniyan,IND,0,Graduate,36,585,Pondicherry,0,0,M
K.A.U. Asanaa,DMDK,1,Graduate,54,3610000,Pondicherry,0,0,M
Pradeep Aniruddh,PPOI,0,Post Graduate,29,788000,Pondicherry,140000,0,M
Ramadass. M,PMK,0,Doctorate,54,3217000,Pondicherry,246552,0,M
S. Balasubramanian,CPI(ML)(L),0,Graduate,50,322591,Pondicherry,94922,0,M
Navjot Singh Sidhu,BJP,1,Graduate,45,145037236,Amritsar,0,0,M
Anil Singh,RSP,0,12th Pass,44,50000,Amritsar,0,0,M
B.K.N. Chhiber,BSP,0,Post Graduate,72,40623246,Amritsar,0,0,M
Bal Krishan,IND,0,5th Pass,48,70000,Amritsar,0,0,M
Dr.Surinder Singh,DCP,1,Not Given,54,20000,Amritsar,0,0,M
Gokal Chand,IND,0,5th Pass,42,938000,Amritsar,0,0,M
Harmeet Singh,LJP,0,10th Pass,31,22000,Amritsar,0,0,M
Jaswant Singh Randhawa,BGTD,0,Post Graduate,62,437206,Amritsar,389816,0,M
Kanwaljit Singh Manawala,IND,0,Post Graduate,45,215000,Amritsar,475000,0,M
Lavinder Kumar,IND,0,12th Pass,41,3150000,Amritsar,0,0,M
Major G.S. Gill,RRD,0,Graduate,61,3540000,Amritsar,50000,0,M
Naresh Singh Bhadauriya,IND,1,Graduate,46,19110000,Amritsar,0,0,M
Om Prakash Soni,INC,0,12th Pass,52,38078662,Amritsar,633727,0,M
Sham Lal,IND,0,Not Given,26,500,Amritsar,0,0,M
Ravneet Singh,INC,0,12th Pass,33,21821443,Anandpur Sahib,300000,1,M
Bachan Lal,LJP,0,12th Pass,49,8019000,Anandpur Sahib,700000,0,M
Balwinder Singh,SP,0,10th Pass,42,71000,Anandpur Sahib,0,0,M
Daljit Singh,IND,0,Graduate Professional,65,5717000,Anandpur Sahib,180000,0,M
Dr. Daljit Singh Cheema,SAD,0,Doctorate,47,10069147,Anandpur Sahib,1251698,0,M
Jaspal Singh,IND,0,10th Pass,47,2503000,Anandpur Sahib,0,0,M
Kewal Krishan,BSP,0,Graduate,49,16982633,Anandpur Sahib,1784000,0,M
Mahan Singh,CPM,0,10th Pass,61,5373955,Anandpur Sahib,0,0,M
Manjit Kaur,DBSP,0,Illiterate,37,11000,Anandpur Sahib,0,0,F
Mohan Singh,Akhil Rashtrawadi Party,0,10th Pass,43,808000,Anandpur Sahib,0,0,M
Resham Lal Kahlon,IND,1,8th Pass,37,217495,Anandpur Sahib,58000,0,M
Sansar Chand,IND,0,Post Graduate,70,145000,Anandpur Sahib,2182,0,M
Sat Pal,IND,0,5th Pass,30,45000,Anandpur Sahib,0,0,M
Vishwanath,SHS,0,8th Pass,48,1938000,Anandpur Sahib,0,0,M
Harsimrat Kaur,SAD,0,10th Pass,42,603100135,Bathinda,13800,1,F
Bhagwant Singh,CPI(ML)(L),0,Not Given,28,,Bathinda,15000,0,M
Chodhari Ram Chand,All India Bharti Jug Party,0,8th Pass,56,212000,Bathinda,0,0,M
Dyal Chand,IND,0,Illiterate,49,60000,Bathinda,250000,0,M
Geeta Rani,Akhil Bharatiya Shivsena Rashtrawadi,0,10th Pass,45,110000,Bathinda,0,0,F
Hardev Singh,IND,0,Illiterate,43,108800,Bathinda,0,0,M
Hardev Singh Arshi,CPI,0,Graduate,59,4520665,Bathinda,0,0,M
Jagroop Singh,IND,0,8th Pass,37,102600,Bathinda,0,0,M
Karam Singh,IND,2,10th Pass,35,117600,Bathinda,0,0,M
Kewal Singh,IND,0,5th Pass,52,2105104,Bathinda,2402335,0,M
Kiranjit Singh,LJP,1,10th Pass,40,74900,Bathinda,26500,0,M
Lakhwinder Singh,All India Dalit Welfare Congress,0,8th Pass,27,10000,Bathinda,0,0,M
Navneet,SHS,0,12th Pass,38,611000,Bathinda,225000,0,M
Nirmal Singh,IND,0,10th Pass,29,2050000,Bathinda,1450000,0,M
Parveen Hiteshi,IND,0,Others,33,95000,Bathinda,0,0,M
Raj Kamal,RVNP,0,Graduate,35,643000,Bathinda,0,0,M
Raja Singh,IND,0,Illiterate,50,931400,Bathinda,0,0,M
Rajnish Kumar,IND,0,10th Pass,44,1200,Bathinda,0,0,M
Raninder Singh,INC,3,Graduate,41,144050907,Bathinda,5451222,0,M
Ravjinder Singh,IND,0,12th Pass,32,68459,Bathinda,0,0,M
Suresh Kumar,IND,0,12th Pass,63,1630000,Bathinda,508000,0,M
Paramjit Kaur Gulshan,SAD,0,Post Graduate,60,14208609,Faridkot,2185837,1,F
Gurmeet Singh Ranghreta,PLP,1,12th Pass,39,2000000,Faridkot,100000,0,M
Gurpreet Singh,IND,0,10th Pass,29,33500,Faridkot,16000,0,M
Jasvir Singh,MB(S)P,0,8th Pass,35,199000,Faridkot,220000,0,M
Kaushalya Chaman Bhaura,CPI,0,Graduate,60,220000,Faridkot,152289,0,F
Nathu Ram,IND,0,5th Pass,68,100000,Faridkot,0,0,M
Nirmal Singh,IND,0,10th Pass,49,8000,Faridkot,0,0,M
Prem Singh,SP,0,8th Pass,63,300530,Faridkot,0,0,M
Pritam Singh,RPI,0,5th Pass,70,245000,Faridkot,0,0,M
Raj Kaur,All India Dalit Welfare Congress,0,Illiterate,60,10000,Faridkot,0,0,F
Resham Singh,BSP,0,Doctorate,56,6462734,Faridkot,1616596,0,M
Sharan Kaur,IND,0,Graduate,56,165000,Faridkot,0,0,F
Sukhwinder Singh,IND,0,10th Pass,33,359000,Faridkot,0,0,M
Sukhwinder Singh Danny,INC,0,Post Graduate,32,25502656,Faridkot,3519849,0,M
Veerpal Kaur,IND,0,Illiterate,42,2055000,Faridkot,0,0,F
Sukhdev Singh,INC,0,10th Pass,76,17083247,Fatehgarh Sahib,0,1,M
B.P. Singh Gill,LBP,0,Graduate Professional,49,1750000,Fatehgarh Sahib,1514470,0,M
Bhupinder Singh,RSP,0,10th Pass,39,499500,Fatehgarh Sahib,0,0,M
Charanjit Singh Atwal,SAD,0,Graduate Professional,72,26144663,Fatehgarh Sahib,5935229,0,M
Hira Lal,BVP,0,8th Pass,46,285000,Fatehgarh Sahib,0,0,M
Kulwant Singh Sandhu,SAD(A)(Simranjit Singh Mann),0,12th Pass,59,7130000,Fatehgarh Sahib,100000,0,M
Lachhman Singh,IND,0,5th Pass,51,437000,Fatehgarh Sahib,0,0,M
Prem Singh,IND,0,Not Given,43,648500,Fatehgarh Sahib,0,0,M
Rai Singh,BSP,0,Post Graduate,67,49188960,Fatehgarh Sahib,1200000,0,M
Ram Singh,LJP,0,5th Pass,53,781000,Fatehgarh Sahib,0,0,M
Sikander Singh,IND,0,5th Pass,55,10000,Fatehgarh Sahib,0,0,M
Sher Singh Ghubaya,SAD,0,10th Pass,46,31969676,Firozpur,3698744,1,M
Atma Ram,IND,0,Others,51,9525000,Firozpur,750000,0,M
Baljinder Singh,BGTD,0,Graduate,33,12765000,Firozpur,0,0,M
Baltej Singh,IND,0,10th Pass,38,302452,Firozpur,650579,0,M
Bau Singh,IND,0,Not Given,42,40000,Firozpur,50000,0,M
Dalip Kumar,IND,0,Not Given,53,90000,Firozpur,0,0,M
Dhian Singh,SAD(A)(Simranjit Singh Mann),0,10th Pass,43,3136000,Firozpur,0,0,M
Gurdev Singh,BSP,0,Graduate Professional,55,10732000,Firozpur,157500,0,M
Gurpal Singh,IND,0,Post Graduate,27,16008000,Firozpur,1100000,0,M
Jagdeep Singh,IND,0,8th Pass,39,284540,Firozpur,0,0,M
Jagmeet Singh,IND,0,Graduate Professional,25,3006777,Firozpur,0,0,M
Jinder,All India Dalit Welfare Congress,0,5th Pass,32,30000,Firozpur,0,0,M
Manoj Kumar,Akhil Bharatiya Shivsena Rashtrawadi,0,Literate,36,419000,Firozpur,40000,0,M
Mathra Dass,PTSS,0,Not Given,73,160000,Firozpur,0,0,M
Munsha Singh,IND,0,5th Pass,38,3346358,Firozpur,337508,0,M
Papu Singh,RVNP,0,5th Pass,49,270000,Firozpur,0,0,M
Paramjeet Singh,IND,0,8th Pass,51,225000,Firozpur,0,0,M
Pritam Singh,IND,0,Not Given,55,3670000,Firozpur,0,0,M
Raj Kumar,IND,0,Literate,40,70100,Firozpur,0,0,M
Rajinder,IND,1,8th Pass,33,160000,Firozpur,0,0,M
Rimple Kumar,IND,1,12th Pass,36,502000,Firozpur,150000,0,M
Sahab Singh,LJP,0,Not Given,43,150532,Firozpur,0,0,M
Sarabjeet Singh,IND,0,12th Pass,28,1695000,Firozpur,0,0,M
Satnam Singh,IND,0,10th Pass,47,12575000,Firozpur,115000,0,M
Sher Singh,IND,0,12th Pass,38,500630,Firozpur,50000,0,M
Sublakshman Sharma,IND,0,10th Pass,40,42000,Firozpur,0,0,M
Partap Singh Bajwa,INC,0,Graduate,52,68053249,Gurdaspur,100000,1,M
Balbir Singh,IND,0,10th Pass,44,7306000,Gurdaspur,0,0,M
Gurmeet Singh,IND,0,12th Pass,50,6048761,Gurdaspur,500000,0,M
Gurpreet Singh Khanna,BGTD,0,12th Pass,43,1286000,Gurdaspur,32000,0,M
Kuldeep Chand Saini,IND,0,12th Pass,61,1514000,Gurdaspur,0,0,M
Lal Chand,IND,0,10th Pass,40,44977,Gurdaspur,7000,0,M
Narain Singh,IND,3,Post Graduate,57,40046225,Gurdaspur,0,0,M
Raghvir Kaur,LJP,0,12th Pass,50,12000,Gurdaspur,0,0,F
Sukrit Sharda,SP,0,Graduate,44,179660,Gurdaspur,0,0,M
Swaran Singh Thakur,BSP,0,Graduate Professional,53,171067360,Gurdaspur,10000000,0,M
Vidya Bhushan,IND,0,8th Pass,67,20500,Gurdaspur,0,0,M
Vinod Khanna,BJP,0,Graduate,62,351755273,Gurdaspur,0,0,M
Yog Raj Sharma,SHS,0,10th Pass,40,1750000,Gurdaspur,0,0,M
Santosh Chowdhary,INC,0,Graduate Professional,66,26816253,Hoshiarpur,0,1,F
Harmesh Lal Saroya,IND,0,Not Given,36,130000,Hoshiarpur,0,0,M
Jathedar Daljit Singh Sodhi,IND,0,8th Pass,48,2490000,Hoshiarpur,0,0,M
Lal Chand Bhatti,BGTD,0,10th Pass,63,2155000,Hoshiarpur,0,0,M
Mahinder Singh Hamira,IND,0,5th Pass,43,1041971,Hoshiarpur,0,0,M
Mukhtar Singh Mukha Khujala,IND,0,5th Pass,44,295000,Hoshiarpur,0,0,M
Principal Mohan Lal Khosla,DBSP,0,Post Graduate,65,1064000,Hoshiarpur,0,0,M
Ritta Rahela,IND,0,5th Pass,28,1564000,Hoshiarpur,0,0,F
Sarwan Singh,IND,0,8th Pass,66,2147500,Hoshiarpur,0,0,M
Som Parkash,BJP,0,Post Graduate,60,23337577,Hoshiarpur,0,0,M
Sukhwinder Kumar,BSP,0,Doctorate,48,18284534,Hoshiarpur,6525649,0,M
Varinder Bharti,LJP,0,10th Pass,59,370500,Hoshiarpur,0,0,M
Mohinder Singh Kaypee,INC,0,Graduate Professional,53,48196591,Jalandhar,125000,1,M
Ashok Kumar,BGTD,0,Not Given,51,25000,Jalandhar,30000,0,M
