position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
219	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	SDuSsFaUx2g	2013-04-19T03:30:27Z	2013-04-19 03:30:27	R - Start R with NO objects preloaded	Takes care of any preloaded objects in your newly opened R session.	27	Education	PT4M54S	294	2d	hd	false	https://i.ytimg.com/vi/SDuSsFaUx2g/maxresdefault.jpg	1	1105	5	0	0	0
220	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	Cltt47Ah3Q4	2013-04-19T01:31:20Z	2013-04-19 01:31:20	Excel - Simple Linear Regression	Simple Linear Regression using Microsoft Excel	27	Education	PT7M56S	476	2d	hd	false	https://i.ytimg.com/vi/Cltt47Ah3Q4/maxresdefault.jpg	1	491933	2156	132	0	68
221	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	W3GbYBmYnB4	2013-04-19T01:27:32Z	2013-04-19 01:27:32	Excel - Quick Intro to Scatterplots, Bivariate Data, and Regression	Scatterplots, Bivariate Data, and Regression	27	Education	PT7M44S	464	2d	hd	false	https://i.ytimg.com/vi/W3GbYBmYnB4/maxresdefault.jpg	1	8521	20	6	0	4
222	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	kXezPdlO-G8	2013-04-19T01:23:59Z	2013-04-19 01:23:59	Excel - Polynomial Quadratic Regression	Polynomial Regression / Quadratic Regression	27	Education	PT7M15S	435	2d	hd	false	https://i.ytimg.com/vi/kXezPdlO-G8/maxresdefault.jpg	1	75925	309	20	0	20
223	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	kcfiu-f88JQ	2013-04-18T22:06:45Z	2013-04-18 22:06:45	Excel - Time Series Forecasting - Part 3 of 3	Part 1: http://www.youtube.com/watch?v=gHdYEZA50KE&feature=youtu.be Part 2: http://www.youtube.com/watch?v=5C012eMSeIU&feature=youtu.be This is Part 3 of a 3 part "Time Series Forecasting in Excel" video lecture. Be sure to watch Part 1 and 2 before watching this part. The links for Parts 1 and 2 are in the video as well as above.	27	Education	PT17M3S	1023	2d	hd	false	https://i.ytimg.com/vi/kcfiu-f88JQ/maxresdefault.jpg	1	363668	4238	47	0	516
224	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	5C012eMSeIU	2013-04-18T21:55:07Z	2013-04-18 21:55:07	Excel - Time Series Forecasting - Part 2 of 3	Part 1: http://www.youtube.com/watch?v=gHdYEZA50KE&feature=youtu.be Part 3: http://www.youtube.com/watch?v=kcfiu-f88JQ&feature=youtu.be This is Part 2 of a 3 part "Time Series Forecasting in Excel" video lecture. Be sure to watch Part 1 before watching this part and Part 3 upon completing Part 1 and 2. The links for 1 and 3 are in the video as well as above.	27	Education	PT15M	900	2d	hd	false	https://i.ytimg.com/vi/5C012eMSeIU/maxresdefault.jpg	1	416384	1931	43	0	107
225	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	gHdYEZA50KE	2013-04-18T21:46:46Z	2013-04-18 21:46:46	Excel - Time Series Forecasting - Part 1 of 3	Part 2: http://www.youtube.com/watch?v=5C012eMSeIU&feature=youtu.be Part 3: http://www.youtube.com/watch?v=kcfiu-f88JQ&feature=youtu.be This is Part 1 of a 3 part "Time Series Forecasting in Excel" video lecture. Be sure to watch Parts 2 and 3 upon completing Part 1. The links for 2 and 3 are in the video as well as above. For SQL practice, you can go to www.stratascratch.com. They have over 500 SQL exercises and interview questions from real companies. Their platform is free but you can use discount code jalayer for 15% off their premium features at https://platform.stratascratch.com/	27	Education	PT18M6S	1086	2d	hd	false	https://i.ytimg.com/vi/gHdYEZA50KE/maxresdefault.jpg	1	1043078	4112	165	0	276
226	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	gJhhFdFwo-A	2013-04-16T04:32:48Z	2013-04-16 04:32:48	R - Scatterplot with different symbols Lowess Curves	Check out more R tutorials on Jalayer Academy: https://www.youtube.com/playlist?list=PL7E00524A580CFCA1	27	Education	PT15M40S	940	2d	hd	false	https://i.ytimg.com/vi/gJhhFdFwo-A/maxresdefault.jpg	1	4827	15	0	0	3
227	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	nH4yBV7016c	2013-04-16T04:24:37Z	2013-04-16 04:24:37	R - Regression	Check out more R tutorials on Jalayer Academy: https://www.youtube.com/playlist?list=PL7E00524A580CFCA1	27	Education	PT4M16S	256	2d	hd	false	https://i.ytimg.com/vi/nH4yBV7016c/maxresdefault.jpg	1	831	3	0	0	0
228	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	qbuZDQDx6zU	2013-04-16T04:21:25Z	2013-04-16 04:21:25	R - Polynomial Regression	Check out more R tutorials on Jalayer Academy: https://www.youtube.com/playlist?list=PL7E00524A580CFCA1	27	Education	PT5M21S	321	2d	hd	false	https://i.ytimg.com/vi/qbuZDQDx6zU/maxresdefault.jpg	1	42943	159	10	0	9
229	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	kd6ElHgAgfY	2013-04-01T03:58:22Z	2013-04-01 03:58:22	Excel - Central Limit Theorem clearly visualized	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT12M14S	734	2d	hd	false	https://i.ytimg.com/vi/kd6ElHgAgfY/maxresdefault.jpg	1	10696	60	7	0	6
230	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	3Wnda3P0snQ	2013-03-19T03:40:20Z	2013-03-19 03:40:20	R - Hypothesis Test for Population Mean (One Sample)	Be sure to Subscribe and Comment. Check out my channel for more R tutorials.	27	Education	PT7M26S	446	2d	hd	false	https://i.ytimg.com/vi/3Wnda3P0snQ/maxresdefault.jpg	1	34996	129	8	0	7
231	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	lbUTammEZF8	2013-03-19T03:33:45Z	2013-03-19 03:33:45	Excel - Vlookup Multiple Tables using Indirect function (part 2)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT4M6S	246	2d	hd	false	https://i.ytimg.com/vi/lbUTammEZF8/maxresdefault.jpg	1	8473	30	0	0	8
232	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	cHYwSEBaNKY	2013-03-19T03:30:56Z	2013-03-19 03:30:56	Excel - Vlookup Multiple Tables using Choose function (part 1)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT4M59S	299	2d	hd	false	https://i.ytimg.com/vi/cHYwSEBaNKY/maxresdefault.jpg	1	9294	34	1	0	8
233	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	feccCtP_iSA	2013-03-10T06:02:37Z	2013-03-10 06:02:37	Sampling Distribution of Sample Mean Part 1	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT11M53S	713	2d	hd	false	https://i.ytimg.com/vi/feccCtP_iSA/maxresdefault.jpg	1	5635	22	0	0	0
234	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	2IiI-0eQ8X4	2013-03-08T23:54:30Z	2013-03-08 23:54:30	Excel - Frequency Histogram	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT10M34S	634	2d	hd	false	https://i.ytimg.com/vi/2IiI-0eQ8X4/maxresdefault.jpg	1	4927	14	2	0	3
235	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	sE-WZcfboOQ	2013-03-08T23:50:16Z	2013-03-08 23:50:16	R - apply function	Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT3M31S	211	2d	hd	false	https://i.ytimg.com/vi/sE-WZcfboOQ/maxresdefault.jpg	1	655	8	0	0	1
236	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	qkXc7c3M-5k	2013-03-03T02:50:05Z	2013-03-03 02:50:05	Excel - One-Way ANOVA manual	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT9M44S	584	2d	hd	false	https://i.ytimg.com/vi/qkXc7c3M-5k/maxresdefault.jpg	1	49798	147	6	0	14
237	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	ZH8q7-iQiHs	2013-03-03T01:53:57Z	2013-03-03 01:53:57	Excel - Vlookup nested Hlookup	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT9M16S	556	2d	hd	false	https://i.ytimg.com/vi/ZH8q7-iQiHs/maxresdefault.jpg	1	12814	38	2	0	7
238	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	jIUtTauL8tY	2013-03-03T01:48:43Z	2013-03-03 01:48:43	R - Sweep Function	sweep function in R, with example Check out my 100's of tutorial videos on our channel: Jalayer Academy https://www.youtube.com/rdjalayer R tutorials: https://www.youtube.com/playlist?list=PL7E00524A580CFCA1	27	Education	PT6M15S	375	2d	hd	false	https://i.ytimg.com/vi/jIUtTauL8tY/maxresdefault.jpg	1	2456	26	0	0	0
239	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	NcAj-G8zB2Y	2012-10-29T21:49:37Z	2012-10-29 21:49:37	Hurricane Sandy Hits Manhattan East River		25	News & Politics	PT40S	40	2d	hd	false	https://i.ytimg.com/vi/NcAj-G8zB2Y/maxresdefault.jpg	1	602	1	2	0	0
240	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	_dB-EwQ9EhM	2012-06-25T16:24:11Z	2012-06-25 16:24:11	Excel - Plotting Multiple Lines on One Plot	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT4M54S	294	2d	hd	false	https://i.ytimg.com/vi/_dB-EwQ9EhM/maxresdefault.jpg	1	249269	463	18	0	78
241	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	LzZ3k3rKswk	2012-06-25T16:23:46Z	2012-06-25 16:23:46	Excel - MATH functions	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT14M43S	883	2d	hd	false	https://i.ytimg.com/vi/LzZ3k3rKswk/maxresdefault.jpg	1	37987	114	9	0	10
242	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	x8zquflNpnM	2012-06-25T16:23:42Z	2012-06-25 16:23:42	Excel - SEARCH function	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT5M48S	348	2d	hd	false	https://i.ytimg.com/vi/x8zquflNpnM/maxresdefault.jpg	1	9912	22	3	0	8
243	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	n4WI2cGoTQ4	2012-06-25T16:23:34Z	2012-06-25 16:23:34	Excel - Nested Text Functions (lesson #1)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT10M37S	637	2d	hd	false	https://i.ytimg.com/vi/n4WI2cGoTQ4/maxresdefault.jpg	1	4429	14	0	0	2
244	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	Q7KaBMX3Yn4	2012-06-25T16:23:22Z	2012-06-25 16:23:22	Excel - Nested Text Functions (lesson #2)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT7M28S	448	2d	hd	false	https://i.ytimg.com/vi/Q7KaBMX3Yn4/maxresdefault.jpg	1	1343	4	0	0	2
245	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	U7wOs2Cjz28	2012-06-25T16:22:57Z	2012-06-25 16:22:57	Excel - LEN, LEFT, RIGHT functions	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT5M59S	359	2d	hd	false	https://i.ytimg.com/vi/U7wOs2Cjz28/maxresdefault.jpg	1	13795	31	9	0	7
246	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	oD0srLcl3vo	2012-06-25T16:22:53Z	2012-06-25 16:22:53	Excel - ISNUMBER function	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT4M9S	249	2d	hd	false	https://i.ytimg.com/vi/oD0srLcl3vo/maxresdefault.jpg	1	22340	60	11	0	0
247	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	D_j3b5qzyO8	2012-06-25T16:22:46Z	2012-06-25 16:22:46	Excel - IFERROR function	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT3M56S	236	2d	hd	false	https://i.ytimg.com/vi/D_j3b5qzyO8/maxresdefault.jpg	1	279449	1231	49	0	58
248	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	yiurA2dmmAw	2012-06-21T21:16:16Z	2012-06-21 21:16:16	R - Factor Variable troubleshooting	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT3M10S	190	2d	hd	false	https://i.ytimg.com/vi/yiurA2dmmAw/maxresdefault.jpg	1	456	7	0	0	0
249	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	fGYjPpKW-VM	2012-06-21T21:09:16Z	2012-06-21 21:09:16	R - Animation Function trick 1	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT4M21S	261	2d	hd	false	https://i.ytimg.com/vi/fGYjPpKW-VM/maxresdefault.jpg	1	1469	17	0	0	0
250	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	cn3AKjaSSPo	2012-06-21T21:08:32Z	2012-06-21 21:08:32	R - Animation Function Trick refined 2	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT1M38S	98	2d	hd	false	https://i.ytimg.com/vi/cn3AKjaSSPo/maxresdefault.jpg	1	491	4	0	0	4
251	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	hz5AAa6x0b8	2012-06-07T18:58:33Z	2012-06-07 18:58:33	R - USmelanoma dataset Analysis (lesson 1)	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT10M3S	603	2d	hd	false	https://i.ytimg.com/vi/hz5AAa6x0b8/maxresdefault.jpg	1	1327	7	0	0	1
252	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	gV6jSKBkoIQ	2012-06-07T18:57:05Z	2012-06-07 18:57:05	R - Table & xtabs functions	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT6M49S	409	2d	hd	false	https://i.ytimg.com/vi/gV6jSKBkoIQ/maxresdefault.jpg	1	35979	160	10	0	17
253	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	wkJ_SIm02J8	2012-06-07T18:56:57Z	2012-06-07 18:56:57	R - tapply function	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT4M4S	244	2d	hd	false	https://i.ytimg.com/vi/wkJ_SIm02J8/maxresdefault.jpg	1	13909	106	7	0	17
254	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	Jmm49I5c4nw	2012-06-07T18:56:42Z	2012-06-07 18:56:42	R - Side-by-Side Histograms	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT4M8S	248	2d	hd	false	https://i.ytimg.com/vi/Jmm49I5c4nw/maxresdefault.jpg	1	8323	64	2	0	3
255	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	8vul6_7TlWY	2012-06-07T18:56:28Z	2012-06-07 18:56:28	R - Side-by-Side Boxplot	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT3M46S	226	2d	hd	false	https://i.ytimg.com/vi/8vul6_7TlWY/maxresdefault.jpg	1	45955	138	11	0	24
256	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	xSHguI9R-wA	2012-06-07T18:56:27Z	2012-06-07 18:56:27	R - Scatterplots	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT2M35S	155	2d	hd	false	https://i.ytimg.com/vi/xSHguI9R-wA/maxresdefault.jpg	1	1512	5	0	0	10
257	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	yidlcqhe-Gg	2012-06-07T18:56:25Z	2012-06-07 18:56:25	R - Barplot	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT7M2S	422	2d	hd	false	https://i.ytimg.com/vi/yidlcqhe-Gg/maxresdefault.jpg	1	42473	129	7	0	10
258	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	R3QAVKJ1TXw	2012-06-07T18:56:15Z	2012-06-07 18:56:15	R - Head & Tail functions (lesson 2)	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT3M32S	212	2d	hd	false	https://i.ytimg.com/vi/R3QAVKJ1TXw/maxresdefault.jpg	1	3241	27	0	0	6
259	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	5oF-T7ZKRxo	2012-06-07T18:56:12Z	2012-06-07 18:56:12	R - Histogram by Factor Variable (lesson 2)	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT3M43S	223	2d	hd	false	https://i.ytimg.com/vi/5oF-T7ZKRxo/maxresdefault.jpg	1	16399	62	0	0	9
260	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	iz6HrOb3jHY	2012-06-07T18:56:10Z	2012-06-07 18:56:10	R - Intermediate Scatterplots	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT4M23S	263	2d	hd	false	https://i.ytimg.com/vi/iz6HrOb3jHY/maxresdefault.jpg	1	297	7	0	0	0
261	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	m3Ow9GAjSk8	2012-06-07T18:56:10Z	2012-06-07 18:56:10	R - Histogram (lesson 1)	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT3M29S	209	2d	hd	false	https://i.ytimg.com/vi/m3Ow9GAjSk8/maxresdefault.jpg	1	19680	52	6	0	3
262	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	r2Dqy8hwK6E	2012-06-07T18:56:06Z	2012-06-07 18:56:06	R - rainbow trick	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT2M48S	168	2d	hd	false	https://i.ytimg.com/vi/r2Dqy8hwK6E/maxresdefault.jpg	1	500	4	0	0	1
263	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	qiYJ_itkp8c	2012-06-07T18:55:58Z	2012-06-07 18:55:58	R - Notched Boxplot	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT2M16S	136	2d	hd	false	https://i.ytimg.com/vi/qiYJ_itkp8c/maxresdefault.jpg	1	4318	18	1	0	0
264	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	qxHH_UyF4zE	2012-06-07T18:55:56Z	2012-06-07 18:55:56	R - Boxplot	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT2M29S	149	2d	hd	false	https://i.ytimg.com/vi/qxHH_UyF4zE/maxresdefault.jpg	1	6119	8	1	0	1
265	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	mGfvAPeHCvE	2012-06-07T18:55:44Z	2012-06-07 18:55:44	R - Head & Tail functions (lesson 2)	Many more R, Excel, Access, Math, Stats, and more tutorials linked below: www.youtube.com/rdjalayer Subscribe and click on ads to keep this series of R videos alive and growing	27	Education	PT2M29S	149	2d	hd	false	https://i.ytimg.com/vi/mGfvAPeHCvE/maxresdefault.jpg	1	4409	20	1	0	4
266	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	mluMcNJkY3c	2012-06-07T18:09:55Z	2012-06-07 18:09:55	Excel - Background Image	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT1M32S	92	2d	hd	false	https://i.ytimg.com/vi/mluMcNJkY3c/maxresdefault.jpg	1	9106	11	12	0	1
267	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	SaMqSSVyPjU	2012-06-07T18:09:35Z	2012-06-07 18:09:35	Excel - Insert Picture	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT2M1S	121	2d	hd	false	https://i.ytimg.com/vi/SaMqSSVyPjU/maxresdefault.jpg	1	1609	7	4	0	1
268	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	ITgT3YPDeLs	2012-06-07T18:09:33Z	2012-06-07 18:09:33	Excel - Graphing Math Functions	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT10M16S	616	2d	hd	false	https://i.ytimg.com/vi/ITgT3YPDeLs/maxresdefault.jpg	1	192005	385	75	0	37
269	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	az3UQnIWW7w	2012-06-07T18:09:10Z	2012-06-07 18:09:10	Excel - Header & Footer	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT4M17S	257	2d	hd	false	https://i.ytimg.com/vi/az3UQnIWW7w/maxresdefault.jpg	1	521	5	0	0	0
270	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	CMqHjZSYeso	2012-06-05T18:05:29Z	2012-06-05 18:05:29	Cat and Man TRUST	cat and man are one	15	Pets & Animals	PT42S	42	2d	hd	false	https://i.ytimg.com/vi/CMqHjZSYeso/maxresdefault.jpg	1	339	4	0	0	1
271	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	lxh13znlqMo	2012-06-05T17:52:24Z	2012-06-05 17:52:24	Excel - Chi Square	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT11M10S	670	2d	hd	false	https://i.ytimg.com/vi/lxh13znlqMo/maxresdefault.jpg	1	1681	12	0	0	1
272	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	1WSYkae3U4A	2012-06-05T17:52:23Z	2012-06-05 17:52:23	Excel - Simple Linear Regression example B	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT9M33S	573	2d	hd	false	https://i.ytimg.com/vi/1WSYkae3U4A/maxresdefault.jpg	1	53279	312	13	0	14
273	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	hQLKKjhC0qk	2012-06-05T17:52:10Z	2012-06-05 17:52:10	Excel - Solver (lesson 1)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT11M39S	699	2d	hd	false	https://i.ytimg.com/vi/hQLKKjhC0qk/maxresdefault.jpg	1	118658	199	17	0	40
274	UCTprjveyeUA-pn6b7KbGhmQ	Jalayer Academy	y2xry6yidD0	2012-06-05T17:51:25Z	2012-06-05 17:51:25	Excel - Vlookup False (lesson 1)	Many more great Excel tutorials linked below: http://www.youtube.com/playlist?list=PL8004DC1D703D348C&feature=plcp Be sure to watch my other Excel tutorial videos on my channel, including more advanced techniques and many useful and practical ones. Be sure to Subscribe and Comment.	27	Education	PT6M1S	361	2d	hd	false	https://i.ytimg.com/vi/y2xry6yidD0/maxresdefault.jpg	1	7195	47	1	0	7
